gene_ENS	gene_OTT	gene_name	logFC	unshrunk.logFC	logCPM	PValue	FDR	gl
ENSMUSG00000100334.1	OTTMUSG00000049730.1	C230024C17Rik	-0.0106717189155047	-0.0107417919710973	0.786936132127323	0.996809529879418	1	Not regulated
ENSMUSG00000026475.7	OTTMUSG00000020889.1	Rgs16	0.585189714758804	0.592396801805426	0.371150914909484	0.241379646180698	1	Not regulated
ENSMUSG00000042641.18	OTTMUSG00000021823.11	Rgsl1	-0.546982505527985	-0.547287465972646	5.45887656160926	0.307254234589362	1	Not regulated
ENSMUSG00000045968.7	OTTMUSG00000033702.2	Teddm2	-1.21645043532784	-1.24630659243136	-0.0864911034520837	0.0430933327689272	1	Down-regulated
ENSMUSG00000026473.15	OTTMUSG00000016462.5	Glul	0.116511988472633	0.116565750489357	4.87655838530739	0.961298889257893	1	Not regulated
ENSMUSG00000100221.6	OTTMUSG00000049783.1	4930532M18Rik	0.321743526331131	0.329623606142825	-0.226270567292856	0.555324962464633	1	Not regulated
ENSMUSG00000004110.16	OTTMUSG00000049818.3	Cacna1e	0.618030817084164	0.619477738158465	2.1957946915506	0.239417424813582	1	Not regulated
ENSMUSG00000096950.2	OTTMUSG00000049821.1	Gm9530	0.450783269412154	0.451900184294551	1.52952847492805	0.412314364812928	1	Not regulated
ENSMUSG00000056708.5	OTTMUSG00000049822.1	Ier5	-0.275767952762611	-0.275855348936812	3.45379923417239	0.667430841154553	1	Not regulated
ENSMUSG00000026471.14	OTTMUSG00000049823.2	Mr1	0.898796602650985	0.970428664201692	-1.45463584018686	0.394696967406235	1	Not regulated
ENSMUSG00000026470.14	OTTMUSG00000049966.3	Stx6	0.143638065061299	0.143662346815663	3.88274400017467	0.99951496188486	1	Not regulated
ENSMUSG00000033722.9	OTTMUSG00000046207.10	BC034090	-0.179070999099356	-0.180563754927134	-0.234865708594887	0.833516963140869	1	Not regulated
ENSMUSG00000026469.14	OTTMUSG00000022503.4	Xpr1	-0.26345953259758	-0.263469115854024	7.11697760892457	0.989139441014401	1	Not regulated
ENSMUSG00000033701.13	OTTMUSG00000034796.2	Acbd6	0.0344469284223281	0.0344473575455082	7.91978458810627	0.999998957277228	1	Not regulated
